GAME_DATE,TEAM_ABBREVIATION,IS_HOME,PTS,PLUS_MINUS,FG_PCT,FG3_PCT,AST,REB,TOV,TEAM_ID,TEAM_PTS_LAST_5,TEAM_PLUS_MINUS_LAST_5,TEAM_FG_PCT_LAST_5,TEAM_FG3_PCT_LAST_5,TEAM_AST_LAST_5,TEAM_REB_LAST_5,TEAM_TOV_LAST_5
2015-10-06,DEN,0,96.0,10.0,0.424,0.286,22.0,52.0,22.0,1000,96.0,-7.0,0.425,0.389,16.0,57.0,24.0
2015-10-08,DEN,1,112.0,18.0,0.47,0.308,24.0,42.0,12.0,1000,96.0,1.5,0.4245,0.3375,19.0,54.5,23.0
2015-10-13,DEN,0,114.0,11.0,0.495,0.429,29.0,48.0,16.0,1000,101.33333333333333,7.0,0.43966666666666665,0.32766666666666666,20.666666666666668,50.333333333333336,19.333333333333332
2015-10-16,DEN,1,106.0,25.0,0.41,0.32,21.0,62.0,18.0,1000,104.5,8.0,0.4535,0.353,22.75,49.75,18.5
2015-10-18,DEN,0,98.0,-13.0,0.451,0.263,18.0,34.0,12.0,1000,104.8,11.4,0.4448,0.3464,22.4,52.2,18.4
2015-10-22,DEN,0,78.0,-20.0,0.363,0.36,15.0,41.0,16.0,1000,105.2,10.2,0.45,0.3212,22.8,47.6,16.0
2015-10-28,DEN,0,105.0,20.0,0.506,0.481,26.0,49.0,21.0,1000,101.6,4.2,0.4378,0.33599999999999997,21.4,45.4,14.8
2015-10-30,DEN,1,78.0,-17.0,0.305,0.2,15.0,51.0,15.0,1000,100.2,4.6,0.445,0.37059999999999993,21.8,46.8,16.6
2015-11-01,DEN,0,93.0,-24.0,0.38,0.346,20.0,35.0,13.0,1000,93.0,-1.0,0.4069999999999999,0.32480000000000003,19.0,47.4,16.4
2015-11-03,DEN,0,120.0,11.0,0.506,0.35,30.0,49.0,15.0,1000,90.4,-10.8,0.40099999999999997,0.32999999999999996,18.8,42.0,15.4
2015-11-05,DEN,1,84.0,-12.0,0.389,0.25,16.0,45.0,14.0,1000,94.8,-6.0,0.4119999999999999,0.34740000000000004,21.2,45.0,16.0
2015-11-06,DEN,0,104.0,-15.0,0.424,0.333,23.0,44.0,19.0,1000,96.0,-4.4,0.41719999999999996,0.3254,21.4,45.8,15.6
2015-11-09,DEN,1,108.0,4.0,0.519,0.368,20.0,47.0,15.0,1000,95.8,-11.4,0.4008,0.29579999999999995,20.8,44.8,15.2
2015-11-11,DEN,1,103.0,1.0,0.494,0.333,27.0,36.0,14.0,1000,101.8,-7.2,0.4436,0.32939999999999997,21.8,44.0,15.2
2015-11-13,DEN,1,107.0,9.0,0.457,0.45,25.0,46.0,19.0,1000,103.8,-2.2,0.4664,0.32680000000000003,23.2,44.2,15.4
2015-11-14,DEN,0,81.0,-24.0,0.347,0.171,13.0,42.0,13.0,1000,101.2,-2.6,0.4566,0.3468,22.2,43.6,16.2
2015-11-17,DEN,0,115.0,17.0,0.529,0.5,27.0,43.0,14.0,1000,100.6,-5.0,0.44820000000000004,0.331,21.6,43.0,16.0
2015-11-18,DEN,0,98.0,-11.0,0.388,0.333,25.0,50.0,6.0,1000,102.8,1.4,0.4692,0.3644,22.4,42.8,15.0
2015-11-20,DEN,1,107.0,-7.0,0.456,0.208,24.0,38.0,12.0,1000,100.8,-1.6,0.44299999999999995,0.35740000000000005,23.4,43.4,13.2
2015-11-22,DEN,1,105.0,-13.0,0.43,0.267,23.0,41.0,20.0,1000,101.6,-3.2,0.4354,0.3324,22.8,43.8,12.8
2015-11-24,DEN,1,94.0,-17.0,0.397,0.32,16.0,48.0,16.0,1000,101.2,-7.6,0.43,0.2958,22.4,42.8,13.0
2015-11-27,DEN,1,80.0,-11.0,0.403,0.35,17.0,37.0,18.0,1000,103.8,-6.2,0.44000000000000006,0.3256,23.0,44.0,13.6
2015-11-28,DEN,0,81.0,-11.0,0.4,0.32,17.0,45.0,22.0,1000,96.8,-11.8,0.41479999999999995,0.2956,21.0,42.8,14.4
2015-11-30,DEN,0,74.0,-18.0,0.373,0.316,19.0,43.0,24.0,1000,93.4,-11.8,0.41720000000000007,0.29300000000000004,19.4,41.8,17.6
2015-12-02,DEN,0,90.0,-9.0,0.387,0.333,26.0,49.0,7.0,1000,86.8,-14.0,0.4006,0.31460000000000005,18.4,42.8,20.0
2015-12-03,DEN,0,106.0,1.0,0.469,0.444,30.0,42.0,11.0,1000,83.8,-13.2,0.392,0.3278,19.0,44.4,17.4
2015-12-05,DEN,0,108.0,3.0,0.457,0.355,25.0,47.0,17.0,1000,86.2,-9.6,0.4064,0.35259999999999997,21.8,43.2,16.4
2015-12-08,DEN,1,74.0,-11.0,0.333,0.292,19.0,47.0,19.0,1000,91.8,-6.8,0.41719999999999996,0.3536,23.4,45.2,16.2
2015-12-11,DEN,1,111.0,3.0,0.442,0.393,21.0,50.0,12.0,1000,90.4,-6.8,0.40380000000000005,0.348,23.8,45.6,15.6
2015-12-14,DEN,1,114.0,6.0,0.512,0.32,26.0,52.0,18.0,1000,97.8,-2.6,0.4176,0.3634,24.2,47.0,13.2
2015-12-15,DEN,0,112.0,12.0,0.562,0.556,24.0,39.0,15.0,1000,102.6,0.4,0.4426,0.3608,24.2,47.6,15.4
2015-12-18,DEN,0,88.0,-9.0,0.392,0.214,15.0,44.0,15.0,1000,103.8,2.6,0.4612,0.38320000000000004,23.0,47.0,16.2
2015-12-20,DEN,1,125.0,-5.0,0.469,0.486,26.0,39.0,6.0,1000,99.8,0.2,0.44820000000000004,0.35500000000000004,21.0,46.4,15.8
2015-12-22,DEN,1,107.0,-4.0,0.456,0.36,26.0,44.0,12.0,1000,110.0,1.4,0.47539999999999993,0.39380000000000004,22.4,44.8,13.2
2015-12-23,DEN,0,104.0,8.0,0.462,0.4,26.0,50.0,17.0,1000,109.2,0.0,0.4782,0.3872,23.4,43.6,13.2
2015-12-26,DEN,0,86.0,-15.0,0.442,0.278,25.0,36.0,15.0,1000,107.2,0.4,0.46820000000000006,0.4032,23.4,43.2,13.0
2015-12-27,DEN,0,112.0,-10.0,0.489,0.36,24.0,37.0,10.0,1000,102.0,-5.0,0.44420000000000004,0.3476,23.6,42.6,13.0
2015-12-29,DEN,1,87.0,-6.0,0.416,0.208,18.0,52.0,18.0,1000,106.8,-5.2,0.4636,0.37679999999999997,25.4,41.2,12.0
2015-12-30,DEN,0,103.0,-7.0,0.425,0.444,20.0,44.0,14.0,1000,99.2,-5.4,0.453,0.32120000000000004,23.8,43.8,14.4
2016-01-02,DEN,0,108.0,-3.0,0.419,0.167,27.0,52.0,13.0,1000,98.4,-6.0,0.4468,0.33799999999999997,22.6,43.8,14.8
2016-01-03,DEN,1,106.0,-6.0,0.425,0.318,20.0,41.0,9.0,1000,99.2,-8.2,0.4382,0.2914,22.8,44.2,14.0
2016-01-06,DEN,0,78.0,4.0,0.358,0.4,21.0,46.0,11.0,1000,103.2,-6.4,0.43479999999999996,0.2994,21.8,45.2,12.8
2016-01-08,DEN,0,84.0,-7.0,0.368,0.211,19.0,59.0,18.0,1000,96.4,-3.6,0.4086,0.3074,21.2,47.0,13.0
2016-01-10,DEN,1,95.0,3.0,0.416,0.444,25.0,44.0,15.0,1000,95.8,-3.8,0.399,0.308,21.4,48.4,13.0
2016-01-13,DEN,1,112.0,2.0,0.425,0.227,22.0,49.0,13.0,1000,94.2,-1.8,0.3972,0.308,22.4,48.4,13.2
2016-01-15,DEN,1,95.0,-3.0,0.41,0.333,23.0,37.0,14.0,1000,95.0,-0.8,0.3984,0.32,21.4,47.8,13.2
2016-01-17,DEN,1,129.0,3.0,0.505,0.385,25.0,42.0,17.0,1000,92.8,-0.2,0.3954,0.323,22.0,47.0,14.2
2016-01-19,DEN,1,104.0,-6.0,0.422,0.35,21.0,48.0,18.0,1000,103.0,-0.4,0.4248,0.32,22.8,46.2,15.4
2016-01-21,DEN,1,101.0,-1.0,0.45,0.3,26.0,40.0,10.0,1000,107.0,-0.2,0.4356,0.3478,23.2,44.0,15.4
2016-01-23,DEN,1,104.0,3.0,0.462,0.364,18.0,32.0,8.0,1000,108.2,-1.0,0.44239999999999996,0.319,23.4,43.2,14.4
2016-01-25,DEN,1,105.0,-14.0,0.393,0.3,18.0,43.0,15.0,1000,106.6,-0.8,0.44980000000000003,0.3464,22.6,39.8,13.4
2016-01-27,DEN,0,103.0,-8.0,0.429,0.333,23.0,53.0,20.0,1000,108.6,-3.0,0.4464,0.3398,21.6,41.0,13.6
2016-01-28,DEN,0,117.0,4.0,0.506,0.5,25.0,39.0,15.0,1000,103.4,-5.2,0.4312,0.3294,21.2,43.2,14.2
2016-01-30,DEN,0,105.0,-4.0,0.46,0.222,24.0,45.0,19.0,1000,106.0,-3.2,0.44800000000000006,0.35940000000000005,22.0,41.4,13.6
2016-02-01,DEN,1,112.0,19.0,0.542,0.455,28.0,49.0,19.0,1000,106.8,-3.8,0.45,0.3438,21.6,42.4,15.4
2016-02-03,DEN,0,81.0,-4.0,0.371,0.222,11.0,41.0,14.0,1000,108.4,-0.6,0.466,0.362,23.6,45.8,17.6
2016-02-05,DEN,1,115.0,5.0,0.448,0.333,22.0,48.0,10.0,1000,103.6,1.4,0.46159999999999995,0.34640000000000004,22.2,45.4,17.4
2016-02-07,DEN,0,101.0,5.0,0.43,0.238,20.0,48.0,7.0,1000,106.0,4.0,0.4654,0.3464,22.0,44.4,15.4
2016-02-08,DEN,0,104.0,-1.0,0.467,0.36,24.0,42.0,12.0,1000,102.8,4.2,0.4502,0.294,21.0,46.2,13.8
2016-02-10,DEN,0,103.0,11.0,0.47,0.316,25.0,47.0,12.0,1000,102.6,4.8,0.4516,0.3216,21.0,45.6,12.4
2016-02-19,DEN,0,110.0,-6.0,0.467,0.333,26.0,44.0,18.0,1000,100.8,3.2,0.4372,0.29379999999999995,20.4,45.2,11.0
2016-02-21,DEN,1,101.0,-20.0,0.466,0.286,19.0,36.0,24.0,1000,106.6,2.8,0.45640000000000003,0.316,23.4,45.8,11.8
2016-02-23,DEN,1,110.0,-4.0,0.41,0.37,27.0,44.0,12.0,1000,103.8,-2.2,0.4600000000000001,0.3066,22.8,43.4,14.6
2016-02-24,DEN,0,87.0,6.0,0.378,0.25,18.0,57.0,18.0,1000,105.6,-4.0,0.45599999999999996,0.333,24.2,42.6,15.6
2016-02-26,DEN,0,116.0,-6.0,0.462,0.31,18.0,49.0,15.0,1000,102.2,-2.6,0.4382,0.31100000000000005,23.0,45.6,16.8
2016-02-29,DEN,1,96.0,-7.0,0.533,0.32,27.0,40.0,20.0,1000,104.8,-6.0,0.43660000000000004,0.30979999999999996,21.6,46.0,17.4
2016-03-02,DEN,1,117.0,10.0,0.487,0.522,22.0,42.0,11.0,1000,102.0,-6.2,0.44980000000000003,0.3072,21.8,45.2,17.8
2016-03-04,DEN,1,120.0,-1.0,0.479,0.231,28.0,50.0,15.0,1000,105.2,-0.2,0.454,0.3544,22.4,46.4,15.2
2016-03-06,DEN,1,116.0,2.0,0.411,0.346,25.0,58.0,11.0,1000,107.2,0.4,0.4678,0.3266,22.6,47.6,15.8
2016-03-08,DEN,1,110.0,16.0,0.455,0.286,28.0,45.0,6.0,1000,113.0,-0.4,0.4744,0.3458,24.0,47.8,14.4
2016-03-10,DEN,1,116.0,18.0,0.484,0.464,27.0,49.0,12.0,1000,111.8,4.0,0.47300000000000003,0.341,26.0,47.0,12.6
2016-03-12,DEN,1,116.0,16.0,0.525,0.333,24.0,44.0,22.0,1000,115.8,9.0,0.46319999999999995,0.3698,26.0,48.8,11.0
2016-03-14,DEN,0,119.0,-5.0,0.527,0.35,22.0,40.0,15.0,1000,115.6,10.2,0.4708,0.33199999999999996,26.4,49.2,13.2
2016-03-15,DEN,0,110.0,-6.0,0.5,0.375,23.0,37.0,16.0,1000,115.4,9.4,0.48040000000000005,0.3558,25.2,47.2,13.2
2016-03-17,DEN,0,98.0,-18.0,0.448,0.273,22.0,39.0,14.0,1000,114.2,7.8,0.49820000000000003,0.36160000000000003,24.8,43.0,14.2
2016-03-19,DEN,0,101.0,8.0,0.437,0.5,19.0,51.0,14.0,1000,111.8,1.0,0.4968,0.359,23.6,41.8,15.8
2016-03-21,DEN,0,91.0,-33.0,0.395,0.364,19.0,35.0,17.0,1000,108.8,-1.0,0.48739999999999994,0.36619999999999997,22.0,42.2,16.2
2016-03-23,DEN,1,104.0,1.0,0.434,0.353,18.0,46.0,17.0,1000,103.8,-10.8,0.4614,0.3724,21.0,40.4,15.2
2016-03-25,DEN,0,116.0,11.0,0.479,0.385,31.0,48.0,9.0,1000,100.8,-9.6,0.44279999999999997,0.37299999999999994,20.2,41.6,15.6
2016-03-27,DEN,0,90.0,-15.0,0.394,0.241,24.0,44.0,15.0,1000,102.0,-6.2,0.4386,0.375,21.8,43.8,14.2
2016-03-28,DEN,1,88.0,-9.0,0.443,0.375,20.0,44.0,21.0,1000,100.4,-5.6,0.42779999999999996,0.3686,22.2,44.8,14.4
2016-03-30,DEN,0,109.0,4.0,0.487,0.448,24.0,42.0,16.0,1000,97.8,-9.0,0.429,0.3436,22.4,43.4,15.8
2016-03-31,DEN,0,95.0,-6.0,0.434,0.37,28.0,40.0,13.0,1000,101.4,-1.6,0.4474,0.3604,23.4,44.8,15.6
2016-04-02,DEN,1,106.0,-9.0,0.435,0.31,27.0,50.0,10.0,1000,99.6,-3.0,0.4474,0.3638,25.4,43.6,14.8
2016-04-05,DEN,1,102.0,-22.0,0.42,0.333,28.0,38.0,13.0,1000,97.6,-7.0,0.4386,0.34880000000000005,24.6,44.0,15.0
2016-04-08,DEN,1,102.0,4.0,0.465,0.273,21.0,47.0,11.0,1000,100.0,-8.4,0.4438,0.3672,25.4,42.8,14.6
2016-04-10,DEN,1,84.0,-16.0,0.4,0.222,18.0,41.0,12.0,1000,102.8,-5.8,0.44819999999999993,0.3468,25.6,43.4,12.6
2016-04-13,DEN,0,99.0,-8.0,0.426,0.28,24.0,53.0,20.0,1000,97.8,-9.8,0.43079999999999996,0.3016,24.4,43.2,11.8
2016-10-03,DEN,0,108.0,2.0,0.461,0.304,24.0,45.0,17.0,1000,98.6,-10.2,0.42919999999999997,0.2836,23.6,45.8,13.2
2016-10-07,DEN,0,101.0,4.0,0.354,0.222,25.0,60.0,19.0,1000,99.0,-8.0,0.4344,0.2824,23.0,44.8,14.6
2016-10-09,DEN,0,115.0,-9.0,0.476,0.273,21.0,54.0,20.0,1000,98.8,-2.8,0.42119999999999996,0.2602,22.4,49.2,15.8
2016-10-12,DEN,0,88.0,-17.0,0.411,0.15,19.0,45.0,25.0,1000,101.4,-5.4,0.4234,0.26020000000000004,22.4,50.6,17.6
2016-10-14,DEN,1,128.0,-1.0,0.463,0.414,28.0,60.0,17.0,1000,102.2,-5.6,0.42560000000000003,0.24580000000000002,22.6,51.4,20.2
2016-10-16,DEN,0,106.0,9.0,0.451,0.462,21.0,49.0,10.0,1000,108.0,-4.2,0.433,0.2726,23.4,52.8,19.6
2016-10-18,DEN,0,87.0,-10.0,0.348,0.16,15.0,49.0,16.0,1000,107.6,-2.8,0.43100000000000005,0.30419999999999997,22.8,53.6,18.2
2016-10-21,DEN,1,101.0,26.0,0.513,0.231,26.0,49.0,21.0,1000,104.8,-5.6,0.4298,0.2918,20.8,51.4,17.6
2016-10-26,DEN,0,107.0,5.0,0.446,0.333,18.0,58.0,25.0,1000,102.0,1.4,0.4372,0.2834,21.8,50.4,17.8
2016-10-29,DEN,1,113.0,-2.0,0.38,0.261,19.0,61.0,17.0,1000,105.8,5.8,0.44420000000000004,0.32,21.6,53.0,17.8
2016-10-31,DEN,0,102.0,-3.0,0.407,0.409,14.0,46.0,8.0,1000,102.8,5.6,0.4276,0.2894,19.8,53.2,17.8
2016-11-03,DEN,0,102.0,3.0,0.481,0.273,24.0,44.0,22.0,1000,102.0,3.2,0.41879999999999995,0.27880000000000005,18.4,52.6,17.4
2016-11-05,DEN,0,86.0,-17.0,0.33,0.28,15.0,48.0,16.0,1000,105.0,5.8,0.44539999999999996,0.3014,20.2,51.6,18.6
2016-11-06,DEN,0,123.0,16.0,0.524,0.478,21.0,47.0,18.0,1000,102.0,-2.8,0.4088,0.31120000000000003,18.0,51.4,17.6
2016-11-08,DEN,0,107.0,-1.0,0.5,0.417,24.0,39.0,22.0,1000,105.2,-0.6,0.4244,0.34019999999999995,18.6,49.2,16.2
2016-11-10,DEN,1,101.0,-24.0,0.404,0.361,26.0,44.0,19.0,1000,104.0,-0.4,0.4484,0.3714,19.6,44.8,17.2
2016-11-12,DEN,1,95.0,-11.0,0.429,0.36,15.0,42.0,16.0,1000,103.8,-4.6,0.4478,0.3618,22.0,44.4,19.4
2016-11-13,DEN,0,105.0,-7.0,0.396,0.379,11.0,59.0,18.0,1000,102.4,-7.4,0.43740000000000007,0.3792,20.2,44.0,18.2
2016-11-16,DEN,1,120.0,16.0,0.484,0.471,23.0,49.0,14.0,1000,106.2,-5.4,0.4506,0.399,19.4,46.2,18.6
2016-11-18,DEN,1,111.0,-2.0,0.47,0.16,29.0,59.0,19.0,1000,105.6,-5.4,0.4426,0.3976,19.8,46.6,17.8
2016-11-20,DEN,1,105.0,14.0,0.488,0.364,31.0,49.0,9.0,1000,106.4,-5.6,0.4366,0.34619999999999995,20.8,50.6,17.2
2016-11-22,DEN,1,110.0,3.0,0.43,0.455,26.0,55.0,10.0,1000,107.2,2.0,0.45339999999999997,0.3468,21.8,51.6,15.2
2016-11-23,DEN,0,83.0,-25.0,0.318,0.333,14.0,49.0,10.0,1000,110.2,4.8,0.45359999999999995,0.3658,24.0,54.2,14.0
2016-11-25,DEN,1,129.0,-3.0,0.475,0.353,34.0,52.0,17.0,1000,105.8,1.2,0.438,0.35660000000000003,24.6,52.2,12.4
2016-11-27,DEN,0,120.0,6.0,0.438,0.448,21.0,49.0,12.0,1000,107.6,-2.6,0.43620000000000003,0.333,26.8,52.8,13.0
2016-11-30,DEN,1,98.0,-8.0,0.418,0.318,28.0,55.0,19.0,1000,109.4,-1.0,0.4298,0.3906,25.2,50.8,11.6
2016-12-02,DEN,1,110.0,-18.0,0.442,0.29,22.0,54.0,16.0,1000,108.0,-5.4,0.41579999999999995,0.3814,24.6,52.0,13.6
2016-12-03,DEN,0,98.0,-7.0,0.446,0.542,19.0,37.0,14.0,1000,108.0,-9.6,0.4182,0.3484,23.8,51.8,14.8
2016-12-05,DEN,0,106.0,8.0,0.461,0.37,17.0,45.0,19.0,1000,111.0,-6.0,0.4438,0.3902,24.8,49.4,15.6
2016-12-07,DEN,0,111.0,-5.0,0.4,0.297,18.0,58.0,17.0,1000,106.4,-3.8,0.441,0.3936,21.4,48.0,16.0
2016-12-08,DEN,0,85.0,-7.0,0.408,0.219,24.0,45.0,29.0,1000,104.6,-6.0,0.43339999999999995,0.36340000000000006,20.8,49.8,17.0
2016-12-10,DEN,0,121.0,8.0,0.566,0.421,25.0,44.0,12.0,1000,102.0,-5.8,0.4314,0.3436,20.0,47.8,19.0
2016-12-12,DEN,0,92.0,-20.0,0.422,0.28,19.0,43.0,16.0,1000,104.2,-0.6,0.45619999999999994,0.3698,20.6,45.8,18.2
2016-12-15,DEN,1,132.0,12.0,0.512,0.484,27.0,36.0,15.0,1000,103.0,-3.2,0.4514,0.3174,20.6,47.0,18.6
2016-12-17,DEN,1,127.0,13.0,0.556,0.37,26.0,41.0,10.0,1000,108.2,-2.4,0.46159999999999995,0.3402,22.6,45.2,17.8
2016-12-19,DEN,1,117.0,10.0,0.563,0.52,32.0,41.0,12.0,1000,111.4,1.2,0.4928,0.3548,24.2,41.8,16.4
2016-12-20,DEN,0,102.0,-17.0,0.433,0.282,22.0,46.0,13.0,1000,117.8,4.6,0.5237999999999999,0.41500000000000004,25.8,41.0,13.0
2016-12-23,DEN,1,108.0,-1.0,0.474,0.32,27.0,46.0,15.0,1000,114.0,-0.4,0.49720000000000003,0.3872,25.2,41.4,13.2
2016-12-26,DEN,0,106.0,4.0,0.439,0.355,22.0,51.0,16.0,1000,117.2,3.4,0.5075999999999999,0.3952,26.8,42.0,13.0
2016-12-28,DEN,1,105.0,2.0,0.519,0.357,29.0,38.0,15.0,1000,112.0,1.8,0.493,0.3694,25.8,45.0,13.2
2016-12-30,DEN,1,122.0,-2.0,0.464,0.407,29.0,45.0,11.0,1000,107.6,-0.4,0.4856,0.36679999999999996,26.4,44.4,14.2
2017-01-02,DEN,0,119.0,-8.0,0.475,0.257,33.0,48.0,15.0,1000,108.6,-2.8,0.46580000000000005,0.3442,25.8,45.2,14.0
2017-01-03,DEN,1,113.0,-7.0,0.5,0.474,29.0,32.0,14.0,1000,112.0,-1.0,0.4742,0.3392,28.0,45.6,14.4
2017-01-05,DEN,1,99.0,-28.0,0.453,0.28,25.0,38.0,13.0,1000,113.0,-2.2,0.47939999999999994,0.37,28.4,42.8,14.2
2017-01-07,DEN,0,106.0,-15.0,0.404,0.375,18.0,53.0,12.0,1000,111.6,-8.6,0.4822,0.355,29.0,40.2,13.6
2017-01-12,DEN,1,140.0,28.0,0.578,0.469,37.0,47.0,15.0,1000,111.8,-12.0,0.45920000000000005,0.3586,26.8,43.2,13.0
2017-01-16,DEN,1,125.0,13.0,0.584,0.333,33.0,39.0,15.0,1000,115.4,-6.0,0.48200000000000004,0.371,28.4,43.6,13.8
2017-01-17,DEN,0,127.0,6.0,0.568,0.423,29.0,45.0,17.0,1000,116.6,-1.8,0.5038,0.3862,28.4,41.8,13.8
2017-01-19,DEN,0,104.0,-14.0,0.407,0.323,27.0,43.0,15.0,1000,119.4,0.8,0.5174,0.376,28.4,44.4,14.4
2017-01-21,DEN,1,123.0,25.0,0.529,0.417,30.0,45.0,10.0,1000,120.4,3.6,0.5082,0.3846,28.8,45.4,14.8
2017-01-22,DEN,0,108.0,-3.0,0.512,0.292,26.0,41.0,18.0,1000,123.8,11.6,0.5331999999999999,0.393,31.2,43.8,14.4
2017-01-24,DEN,1,103.0,10.0,0.461,0.385,28.0,43.0,14.0,1000,117.4,5.4,0.5199999999999999,0.3576,29.0,42.6,15.0
2017-01-26,DEN,1,127.0,7.0,0.512,0.391,29.0,46.0,15.0,1000,113.0,4.8,0.49540000000000006,0.368,28.0,43.4,14.8
2017-01-28,DEN,0,123.0,11.0,0.488,0.32,17.0,48.0,15.0,1000,113.0,5.0,0.4842000000000001,0.3616,28.0,43.6,14.4
2017-01-31,DEN,0,116.0,-4.0,0.414,0.556,26.0,51.0,11.0,1000,116.8,10.0,0.5004000000000001,0.361,26.0,44.6,14.4
2017-02-01,DEN,1,99.0,-20.0,0.4,0.36,25.0,45.0,17.0,1000,115.4,4.2,0.4774,0.3888,25.2,45.8,14.6
2017-02-03,DEN,1,121.0,4.0,0.449,0.321,31.0,48.0,15.0,1000,113.6,0.8,0.45499999999999996,0.4024,25.0,46.6,14.4
2017-02-04,DEN,0,97.0,-24.0,0.446,0.385,22.0,42.0,22.0,1000,117.2,-0.4,0.4526,0.3896,25.6,47.6,14.6
2017-02-06,DEN,1,110.0,23.0,0.5,0.393,28.0,49.0,15.0,1000,111.2,-6.6,0.4394,0.38839999999999997,24.2,46.8,16.0
2017-02-08,DEN,0,106.0,-11.0,0.4,0.295,25.0,49.0,10.0,1000,108.6,-4.2,0.4418,0.403,26.4,47.0,16.0
2017-02-10,DEN,0,131.0,8.0,0.568,0.5,30.0,44.0,15.0,1000,106.6,-5.6,0.43900000000000006,0.3508,26.2,46.6,15.8
2017-02-11,DEN,0,109.0,-16.0,0.402,0.324,23.0,45.0,12.0,1000,113.0,0.0,0.4726,0.3788,27.2,46.4,15.4
2017-02-13,DEN,1,132.0,22.0,0.545,0.585,34.0,52.0,22.0,1000,110.6,-4.0,0.46320000000000006,0.3794,25.6,45.8,14.8
2017-02-15,DEN,1,99.0,-13.0,0.404,0.324,25.0,49.0,15.0,1000,117.6,5.2,0.483,0.4194,28.0,47.8,14.8
2017-02-23,DEN,0,100.0,-16.0,0.443,0.343,23.0,43.0,16.0,1000,115.4,-2.0,0.4638,0.4056,27.4,47.8,14.8
2017-02-24,DEN,1,129.0,20.0,0.505,0.452,32.0,51.0,14.0,1000,114.2,-3.0,0.47240000000000004,0.4152,27.0,46.6,16.0
2017-02-26,DEN,1,98.0,-7.0,0.44,0.324,26.0,39.0,13.0,1000,113.8,-0.6,0.4598000000000001,0.4056,27.4,48.0,15.8
2017-02-28,DEN,0,125.0,18.0,0.563,0.433,26.0,45.0,16.0,1000,111.6,1.2,0.46740000000000004,0.4056,28.0,46.8,16.0
2017-03-01,DEN,0,110.0,12.0,0.488,0.303,21.0,45.0,14.0,1000,110.2,0.4,0.471,0.37520000000000003,26.4,45.4,14.8
2017-03-04,DEN,1,102.0,-10.0,0.45,0.3,21.0,45.0,13.0,1000,112.4,5.4,0.4878,0.371,25.6,44.6,14.6
2017-03-06,DEN,1,108.0,12.0,0.5,0.433,28.0,40.0,19.0,1000,112.8,6.6,0.4892,0.3624,25.2,45.0,14.0
2017-03-08,DEN,1,113.0,-10.0,0.529,0.464,31.0,39.0,16.0,1000,108.6,5.0,0.48819999999999997,0.35860000000000003,24.4,42.8,15.0
2017-03-10,DEN,1,119.0,20.0,0.529,0.387,24.0,50.0,19.0,1000,111.6,4.4,0.506,0.3866,25.4,42.8,15.6
2017-03-11,DEN,0,105.0,13.0,0.471,0.265,21.0,44.0,9.0,1000,110.4,4.8,0.4992,0.3774,25.0,43.8,16.2
2017-03-13,DEN,1,129.0,28.0,0.536,0.447,36.0,42.0,16.0,1000,109.4,5.0,0.4958,0.3698,25.0,43.6,15.2
2017-03-16,DEN,1,129.0,15.0,0.535,0.536,31.0,48.0,11.0,1000,114.8,12.6,0.513,0.3992,28.0,43.0,15.8
2017-03-18,DEN,1,105.0,-4.0,0.427,0.323,28.0,45.0,14.0,1000,119.0,13.2,0.52,0.41980000000000006,28.6,44.6,14.2
2017-03-20,DEN,0,124.0,-1.0,0.512,0.414,26.0,48.0,21.0,1000,117.4,14.4,0.49960000000000004,0.3916,28.0,45.8,13.8
2017-03-22,DEN,1,126.0,13.0,0.531,0.423,35.0,44.0,6.0,1000,118.4,10.2,0.4962,0.39699999999999996,28.4,45.4,14.2
2017-03-24,DEN,0,125.0,8.0,0.476,0.259,23.0,45.0,13.0,1000,122.6,10.2,0.5082,0.42860000000000004,31.2,45.4,13.6
2017-03-26,DEN,1,90.0,-25.0,0.379,0.24,21.0,48.0,9.0,1000,121.8,6.2,0.4962,0.391,28.6,46.0,13.0
2017-03-28,DEN,0,113.0,-9.0,0.468,0.3,23.0,47.0,13.0,1000,114.0,-1.8,0.46499999999999997,0.3318,26.6,46.0,12.6
2017-03-31,DEN,0,114.0,-8.0,0.5,0.485,32.0,49.0,13.0,1000,115.6,-2.8,0.4732,0.32720000000000005,25.6,46.4,12.4
2017-04-02,DEN,0,116.0,3.0,0.506,0.25,25.0,40.0,8.0,1000,113.6,-4.2,0.4708,0.3414,26.8,46.6,10.8
2017-04-04,DEN,0,134.0,3.0,0.535,0.433,31.0,50.0,11.0,1000,111.6,-6.2,0.46579999999999994,0.3068,24.8,45.8,11.2
2017-04-05,DEN,0,104.0,-6.0,0.394,0.184,26.0,51.0,12.0,1000,113.4,-7.2,0.47759999999999997,0.3416,26.4,46.8,10.8
2017-04-07,DEN,1,122.0,16.0,0.551,0.406,31.0,50.0,21.0,1000,116.2,-3.4,0.4806,0.33039999999999997,27.4,47.4,11.4
2017-04-09,DEN,1,105.0,-1.0,0.476,0.324,22.0,42.0,12.0,1000,118.0,1.6,0.49720000000000003,0.3516,29.0,48.0,13.0
2017-04-11,DEN,0,109.0,18.0,0.488,0.429,31.0,53.0,17.0,1000,116.2,3.0,0.49240000000000006,0.3194,27.0,46.6,12.8
